step,date,type,price,traded_value,allocation
117,2019-06-20,sell,47.96338272094727,20079.192199707035,[2.0]
119,2019-06-24,sell,47.75176239013672,20123.737045288086,[2.0]
121,2019-06-26,sell,48.04512786865234,20174.990673065186,[2.0]
123,2019-06-28,sell,47.59304428100586,20172.894287109375,[2.0]
125,2019-07-02,sell,48.74969482421875,20210.29797246,[2.0]
127,2019-07-05,sell,49.110389709472656,20251.31727600098,[2.0]
129,2019-07-09,sell,48.39139175415039,20297.37191772461,[2.0]
131,2019-07-11,sell,48.51403809,20232.146392822266,[2.0]
133,2019-07-15,sell,49.34605026245117,20239.120513916016,[2.0]
135,2019-07-17,sell,48.89877700805664,20211.059520721436,[2.0]
137,2019-07-19,sell,48.71603393554688,20226.791507720947,[2.0]
139,2019-07-23,sell,50.21894454956055,20280.565437316895,[2.0]
141,2019-07-25,sell,49.78129577636719,20271.93260192871,[2.0]
143,2019-07-29,sell,50.42093276977539,20281.49842834473,[2.0]
145,2019-07-31,sell,51.228912353515625,20232.41742324829,[2.0]
147,2019-08-02,sell,49.05989456176758,20248.62135152,[2.0]
149,2019-08-06,sell,47.37182235717773,20270.38751220703,[2.0]
151,2019-08-08,sell,48.91802215576172,20293.647918701172,[2.0]
153,2019-08-12,sell,48.39180755615234,20327.751178741455,[2.0]
155,2019-08-14,sell,48.939735412597656,20277.333366394043,[2.0]
157,2019-08-16,sell,49.84491729736328,20257.51977539063,[2.0]
159,2019-08-20,sell,50.776641845703125,20208.145439147953,[2.0]
161,2019-08-22,sell,51.28354644775391,20222.83486175537,[2.0]
163,2019-08-26,sell,49.84251022338867,20201.14702987671,[2.0]
