date,price,net_worth
2019-01-03,50.925777435302734,9693.47673797607
2019-01-04,52.80340194702149,10418.239799499512
2019-01-07,53.07799149,10524.231363089217
2019-01-08,53.463905334472656,10673.19410705566
2019-01-09,53.74592208862305,10782.052574157711
2019-01-10,53.47132492,10676.058067069214
2019-01-11,53.22642517089844,10581.526763916012
2019-01-14,53.159610748291016,10555.736396789547
2019-01-15,53.18930816650391,10567.199600219727
2019-01-16,53.16703796386719,10558.60330200195
2019-01-17,53.53068923950195,10698.972694396969
2019-01-18,54.168922424316406,10945.330703735348
2019-01-22,53.35258865356445,10630.225868225094
2019-01-23,52.91470718383789,10461.20362091064
2019-01-24,52.98892593383789,10489.85205841064
2019-01-25,53.22642517089844,10581.526763916012
2019-01-28,52.87018585205078,10444.018386840817
2019-01-29,53.070560455322266,10521.36298370361
2019-01-30,53.64942932128906,10744.806365966793
2019-01-31,54.38417816162109,11028.419418334954
2019-02-01,56.343406677246094,11784.681625366207
2019-02-04,55.52706909179688,11469.575317382812
2019-02-05,56.098480224609375,11690.140014648434
2019-02-06,55.85359191894531,11595.613128662106
2019-02-07,55.423152923583984,11429.463676452633
2019-02-08,55.513214111328125,11464.227294921871
2019-02-11,55.60324096679688,11498.977661132812
2019-02-12,56.5787468,11875.522912749213
2019-02-13,57.21656799316406,12121.721893310543
2019-02-14,57.23158645629883,12127.519020080563
2019-02-15,58.31212234,12544.605871189215
2019-02-19,58.70231628417969,12695.220733642574
2019-02-20,58.92743682861328,12782.117263793942
2019-02-21,58.39466857910156,12576.468719482418
2019-02-22,58.84487533569336,12750.248527526852
2019-02-25,58.904930114746094,12773.429672241207
2019-02-26,59.02499771118164,12819.775764465328
2019-02-27,59.63279342651367,13054.384910583492
2019-02-28,59.30262756347656,12926.940887451168
2019-03-01,60.03050231933594,13207.900543212887
2019-03-04,60.26310729980469,13297.686065673824
2019-03-05,60.17307662963867,13262.934226989742
2019-03-06,59.49021911621094,12999.351226806637
2019-03-07,60.15058135986328,13254.251052856442
2019-03-08,59.287628173828125,12921.151123046871
2019-03-11,59.86541366577149,13144.176322937012
2019-03-12,60.03050231933594,13207.900543212887
2019-03-13,60.56326675415039,13413.547615051266
2019-03-14,60.36067199707031,13335.346038818356
2019-03-15,60.14303588867188,13251.338500976562
2019-03-18,60.84090805053711,13520.71715545654
2019-03-19,60.68333053588867,13459.892234802242
2019-03-20,61.02099609,13590.231138689214
2019-03-21,61.373680114746094,13726.367172241207
2019-03-22,60.39068222045898,13346.92998504638
2019-03-25,59.97045135498047,13184.720870971676
2019-03-26,60.75088119506836,13485.966789245602
2019-03-27,60.28561019897461,13306.372184753414
2019-03-28,60.58578109741211,13422.23815155029
2019-03-29,60.63079833984375,13439.614807128903
2019-04-01,61.32866287231445,13708.990516662594
2019-04-02,61.06601333618164,13607.607795715328
2019-04-03,60.70582580566406,13468.575408935543
2019-04-04,61.56878280639648,13801.676811218254
2019-04-05,61.89894485473633,13929.119361877438
2019-04-08,62.28163909912109,14076.839340209954
2019-04-09,61.47872161865234,13766.913192749016
2019-04-10,61.20108413696289,13659.74512481689
2019-04-11,61.49371719360352,13772.701484680176
2019-04-12,60.72085571289063,13474.376953125
2019-04-15,60.51825714111328,13396.173904418942
2019-04-16,60.93096160888672,13555.477828979489
2019-04-17,61.1035385131836,13622.092514038086
2019-04-18,60.8784408569336,13535.204818725586
2019-04-22,62.20659255981445,14047.871376037594
2019-04-23,62.56678009033203,14186.90376281738
2019-04-24,61.35118865966797,13717.685470581051
2019-04-25,61.69635391235352,13850.919258117676
2019-04-26,60.398197174072266,13349.83075714111
2019-04-29,60.00798034667969,13199.207061767574
2019-04-30,60.24060059,13288.998475689215
2019-05-01,59.03248977661133,12822.667701721188
2019-05-02,57.99696350097656,12422.954559326168
2019-05-03,58.13203048706055,12475.090415954586
2019-05-06,57.87690353393555,12376.611412048336
2019-05-07,57.569244384765625,12257.854980468746
2019-05-08,57.65928268432617,12292.609764099117
2019-05-09,57.60675811767578,12272.335281372067
2019-05-10,58.10770034790039,12465.698982238766
2019-05-13,57.46257019042969,12216.678741455074
2019-05-14,57.53845977783203,12245.97212219238
2019-05-15,57.96349334716797,12410.035079956051
2019-05-16,57.95590972900391,12407.107803344727
2019-05-17,57.61435317993164,12275.266975402828
2019-05-20,57.60675811767578,12272.335281372067
2019-05-21,57.87240982055664,12374.876838684078
2019-05-22,57.34871673583984,12172.731307983391
2019-05-23,56.00531768798828,11654.179275512692
2019-05-24,56.24059677124024,11744.99700164795
2019-05-28,55.10970687866211,11308.47350311279
2019-05-29,54.76818084716797,11176.644454956051
2019-05-30,54.62396240234375,11120.976135253903
2019-05-31,53.71319580078125,10769.420227050778
2019-06-03,54.55564498901367,11094.605613708492
2019-06-04,55.85351563,11595.583681129214
2019-06-05,55.39054870605469,11416.878448486324
2019-06-06,56.39997863769531,11806.518402099606
2019-06-07,56.604923248291016,11885.627021789547
2019-06-10,56.85536956787109,11982.299301147454
2019-06-11,56.80224609,11961.793638689214
2019-06-12,56.18748092651367,11724.494285583492
2019-06-13,56.68081283569336,11914.920402526852
2019-06-14,56.43034744262695,11818.240760803219
2019-06-17,56.99198532104492,12035.032981872555
2019-06-18,57.48533248901367,12225.464988708492
2019-06-19,57.16655731201172,12102.417770385739
2019-06-20,58.14564514160156,12480.345672607418
2019-06-21,58.96534348,12796.749231229216
2019-06-24,58.40368270874024,12579.94817352295
2019-06-25,57.88758469,12380.734338289214
2019-06-26,58.13805770874024,12477.41692352295
2019-06-27,57.54604721069336,12248.900871276852
