date,price,net_worth
2010-07-14,19.84000015258789,10121.600331968855
2010-07-15,19.88999938964844,10303.640628828483
2010-07-16,20.63999938964844,10235.19458238077
2010-07-19,21.90999984741211,10201.840742784634
2010-07-20,20.299999237060547,10369.299662755602
2010-07-21,20.219999313354492,10273.258665839552
2010-07-22,21.0,10488.745652232079
2010-07-23,21.290000915527344,10586.898405543257
2010-07-26,20.950000762939453,10629.388598536803
2010-07-27,20.549999237060547,10646.317788752473
2010-07-28,20.719999313354492,10635.042467441997
2010-07-29,20.350000381469727,10569.197084592057
2010-07-30,19.940000534057617,10486.769536097103
2010-08-02,20.920000076293945,10722.79177475688
2010-08-03,21.950000762939453,10824.463728449817
2010-08-04,21.260000228881836,10923.581629853876
2010-08-05,20.450000762939453,10879.02693176608
2010-08-06,19.59000015258789,10780.361520965458
2010-08-09,19.600000381469727,10774.46597599386
2010-08-10,19.030000686645508,10648.226154186103
2010-08-11,17.899999618530273,10289.092226170398
2010-08-12,17.600000381469727,10319.676967281875
2010-08-13,18.31999969482422,10243.05680432258
2010-08-16,18.780000686645508,10264.435121566732
2010-08-17,19.149999618530273,10298.83604703552
2010-08-18,18.770000457763672,10323.781897699238
2010-08-19,18.790000915527344,10178.215730444595
2010-08-20,19.100000381469727,10232.985215215405
2010-08-23,20.12999916,10286.811760564296
2010-08-24,19.200000762939453,10062.472019364677
2010-08-25,19.899999618530273,10129.543078009065
2010-08-26,19.75,9991.373963289605
2010-08-27,19.700000762939453,10064.114378523767
2010-08-30,19.87000084,9973.470050337046
2010-08-31,19.479999542236328,9993.71410232601
2010-09-01,20.450000762939453,10307.902111897563
2010-09-02,21.059999465942383,10430.51418889043
2010-09-03,21.049999237060547,10557.465755473115
2010-09-07,20.540000915527344,10366.150655952713
2010-09-08,20.899999618530273,10516.116859157977
2010-09-09,20.709999084472656,10592.634942312969
2010-09-10,20.170000076293945,10485.862475645263
2010-09-13,20.719999313354492,10721.40172153865
2010-09-14,21.12000084,10738.597802560875
2010-09-15,21.979999542236328,10885.894561247638
2010-09-16,20.940000534057617,10752.822386771328
2010-09-17,20.229999542236328,10541.707357504109
2010-09-20,21.059999465942383,10828.61233064885
2010-09-21,20.770000457763672,10724.024614845688
2010-09-22,19.87000084,10522.065996026775
2010-09-23,19.559999465942383,10374.695948505188
2010-09-24,20.100000381469727,10554.053513505844
2010-09-27,20.530000686645508,10557.280702992966
2010-09-28,21.399999618530273,10619.363853795237
2010-09-29,21.979999542236328,10599.008559701762
2010-09-30,20.40999984741211,10498.474778531374
2010-10-01,20.600000381469727,10596.963164079203
2010-10-04,20.989999771118164,10560.487734799597
2010-10-05,21.12000084,10824.253088902333
2010-10-06,20.459999084472656,10817.907386031216
2010-10-07,20.43000030517578,10787.95189078084
2010-10-08,20.43000030517578,10865.212155827332
2010-10-11,20.239999771118164,10878.601660363838
2010-10-12,20.239999771118164,11009.254325157859
2010-10-13,20.540000915527344,11006.893456868333
2010-10-14,20.75,10913.375537645235
2010-10-15,20.540000915527344,10814.967440835528
2010-10-18,20.229999542236328,10934.49483766545
2010-10-19,20.049999237060547,10791.16138739512
2010-10-20,20.649999618530273,10941.493694917704
2010-10-21,20.75,10923.312084605914
2010-10-22,20.719999313354492,10854.720485048803
2010-10-25,20.850000381469727,10842.585214458855
2010-10-26,21.36000061035156,10886.109189331142
2010-10-27,21.0,10919.721660189036
2010-10-28,21.190000534057617,10971.486679758813
2010-10-29,21.84000015258789,10891.515765149512
2010-11-01,21.40999984741211,10941.843412134973
2010-11-02,21.25,11048.704743431977
2010-11-03,21.770000457763672,11130.636008467804
2010-11-04,24.899999618530273,11798.850525476075
2010-11-05,24.440000534057617,11949.796157996938
2010-11-08,24.979999542236328,11908.550768627545
2010-11-09,24.62999916,11802.729398951082
2010-11-10,29.36000061035156,12019.646698875966
2010-11-11,28.040000915527344,11959.158935120597
2010-11-12,29.84000015258789,11758.438378507264
2010-11-15,30.799999237060547,11811.841508990006
2010-11-16,29.670000076293945,11623.938270331464
2010-11-17,29.489999771118164,11586.038982581566
2010-11-18,29.88999938964844,11808.775051660412
2010-11-19,30.989999771118164,11816.471829015858
2010-11-22,33.400001525878906,11763.692694038555
2010-11-23,34.56999969482422,11589.825453490059
2010-11-24,35.470001220703125,11777.70722569639
2010-11-26,35.31999969482422,11661.114075440104
2010-11-29,34.33000183105469,11701.079219092695
2010-11-30,35.33000183105469,11633.664954995616
2010-12-01,34.349998474121094,11803.801770470134
2010-12-02,32.349998474121094,11738.031519765826
2010-12-03,31.489999771118164,11673.28347284294
2010-12-06,30.309999465942383,11637.50546134017
2010-12-07,31.559999465942383,11663.886503508322
2010-12-08,32.369998931884766,11908.194171363828
2010-12-09,32.04999923706055,11930.102757956447
2010-12-10,31.520000457763672,12020.179367885024
2010-12-13,30.549999237060547,12011.506020233623
2010-12-14,28.530000686645508,11773.461614277434
2010-12-15,29.600000381469727,11728.523745105605
2010-12-16,30.809999465942383,11793.69320274028
2010-12-17,31.36000061035156,11772.808152054526
2010-12-20,31.700000762939453,11861.571668663113
2010-12-21,32.25999832,12015.858456481841
2010-12-22,32.630001068115234,12132.898530046927
2010-12-23,30.09000015258789,11924.430889263627
2010-12-27,25.549999237060547,11790.444719738683
2010-12-28,26.40999984741211,11865.769913837095
2010-12-29,27.729999542236328,12008.892999128157
2010-12-30,26.5,11845.77633440617
2010-12-31,26.62999916,11854.547741050901
2011-01-03,26.62000084,12135.02743595777
2011-01-04,26.670000076293945,12201.913868921209
2011-01-05,26.829999923706055,12289.286180461644
