date,price,net_worth
2010-07-14,7.605556011199951,10170.235961438415
2010-07-15,7.567031860351563,10179.588269582557
2010-07-16,7.520391464233398,10021.266909589387
2010-07-19,7.390384197235107,10056.77377239831
2010-07-20,7.580277919769287,10179.54612269166
2010-07-21,7.650992870330811,10085.747879502318
2010-07-22,7.794846057891846,10330.987065236915
2010-07-23,7.822530746459961,10429.018261582147
2010-07-26,7.802666187286377,10459.475286208597
2010-07-27,7.947117328643799,10471.53618326882
2010-07-28,7.853222370147705,10467.484743083476
2010-07-29,7.767459869384766,10365.397356807414
2010-07-30,7.741578102111816,10262.709403157958
2010-08-02,7.880008220672607,10613.158111543353
2010-08-03,7.882417678833008,10760.826378968839
2010-08-04,7.914012908935547,10758.074259906714
2010-08-05,7.875493049621582,10693.393078137993
2010-08-06,7.827042102813721,10518.075952041005
2010-08-09,7.876997470855713,10520.936718743193
2010-08-10,7.80657959,10353.839582177075
2010-08-11,7.529115676879883,9986.96645809921
2010-08-12,7.577265263,10012.370785580875
2010-08-13,7.496316909790039,9940.847303302122
2010-08-16,7.452379227,9958.887489942286
2010-08-17,7.582683086395264,10011.584982136332
2010-08-18,7.615785121917725,10014.53509649577
2010-08-19,7.519788265228272,9873.631924171033
2010-08-20,7.512564182281494,9904.820724491052
2010-08-23,7.397006511688232,10032.891304771649
2010-08-24,7.220358371734619,9837.714071203189
2010-08-25,7.309434891,9882.23653956825
2010-08-26,7.2308878898620605,9766.710113729816
2010-08-27,7.271214962005615,9913.093235388824
2010-08-30,7.297699928283691,9819.751663160268
2010-08-31,7.315754413604736,9850.532677916626
2010-09-01,7.533330441,10203.238424613965
2010-09-02,7.588702679,10333.180811715785
2010-09-03,7.787321568,10454.83612429222
2010-09-07,7.758430480957031,10266.20572059503
2010-09-08,7.912206649780273,10410.348865489854
2010-09-09,7.916723728179932,10456.545111324323
2010-09-10,7.926955223083496,10342.799315671906
2010-09-13,8.036190987,10549.91427557057
2010-09-14,8.066888809204102,10598.222421283035
2010-09-15,8.131893157958984,10760.668502133018
2010-09-16,8.322986602783203,10611.421175919915
2010-09-17,8.286873817443848,10405.423514326174
2010-09-20,8.523407936096191,10697.78657654223
2010-09-21,8.539656639099121,10598.537327260947
2010-09-22,8.659434319,10397.277952358269
2010-09-23,8.694643020629883,10260.504556535869
2010-09-24,8.796958923339844,10441.582503058735
2010-09-27,8.762049674987793,10453.236992620501
2010-09-28,8.632646560668945,10570.078907715942
2010-09-29,8.647997856140137,10554.185978783025
2010-09-30,8.539059639,10445.122500323992
2010-10-01,8.502040863,10551.141441766553
2010-10-04,8.385282516479492,10527.708739103176
2010-10-05,8.695246696472168,10763.766958161397
2010-10-06,8.702770233154297,10745.412957212802
2010-10-07,8.703667640686035,10709.175274998823
2010-10-08,8.849621772766113,10750.218340336916
2010-10-11,8.888442993164062,10762.841032006423
2010-10-12,8.98414135,10836.994105732814
2010-10-13,9.032290459,10865.663248790925
2010-10-14,9.097594261169434,10821.83268654231
2010-10-15,9.471657752990724,10694.408287554683
2010-10-18,9.569762229919434,10797.311940605361
2010-10-19,9.313666343688965,10654.444532131783
2010-10-20,9.344968795776367,10830.257773814988
2010-10-21,9.314567565917969,10832.859431905095
2010-10-22,9.252881050109863,10796.699786907593
2010-10-25,9.294105529785156,10779.345285739262
2010-10-26,9.270333290100098,10850.237021785417
2010-10-27,9.263711929321287,10815.626826756012
2010-10-28,9.18577003479004,10847.473559922199
2010-10-29,9.057574272155762,10865.656189681573
2010-11-01,9.153871536254885,10900.768895940546
2010-11-02,9.309757232666016,10964.580031039784
2010-11-03,9.413278579711914,11093.831858909238
2010-11-04,9.577892303466797,11786.880312725652
2010-11-05,9.543581963,11892.625843127133
2010-11-08,9.588427543640137,11925.58023394191
2010-11-09,9.51198387145996,11885.764872044467
2010-11-10,9.570666313171388,12432.060664127854
2010-11-11,9.529135704040527,12342.951823196727
2010-11-12,9.269731521606444,12134.534622492805
2010-11-15,9.239935874938965,12171.048154698561
2010-11-16,9.075929641723633,11952.87403105304
2010-11-17,9.043126106262209,11919.380529847089
2010-11-18,9.28176975250244,12133.719376956851
2010-11-19,9.23060703277588,12187.498664541838
2010-11-22,9.430130004882812,12230.370259682368
2010-11-23,9.290798187,12101.218747716397
2010-11-24,9.473465919494627,12283.178450635103
2010-11-26,9.479485511779783,12147.596565926877
2010-11-29,9.535758972167969,12155.583283909362
2010-11-30,9.363625526428224,12168.572695473838
2010-12-01,9.521614074707031,12303.575003310672
2010-12-02,9.574277877807615,12225.458848483402
2010-12-03,9.552912712097168,12133.167267404955
2010-12-06,9.634469985961914,12035.842573547216
2010-12-07,9.576083183288574,12143.618746106007
2010-12-08,9.660343170166016,12363.134342122215
2010-12-09,9.622730255126951,12374.33765626826
2010-12-10,9.646802902,12388.900451554431
2010-12-13,9.680206298828123,12308.760307622802
2010-12-14,9.638678550720217,11995.687355035983
2010-12-15,9.640785217285156,12079.654250102494
2010-12-16,9.667570114135742,12233.618186294383
2010-12-17,9.648308753967283,12251.24500627841
2010-12-20,9.696459770202637,12310.652256647383
2010-12-21,9.756345748901367,12485.230411224902
2010-12-22,9.785236358642578,12616.886185870973
2010-12-23,9.738286972045898,12394.157921713657
2010-12-27,9.770787239074709,11925.657456770743
2010-12-28,9.794564247131348,12077.737405249563
2010-12-29,9.789152145385742,12254.43671471105
2010-12-30,9.74009609222412,12062.526466919735
2010-12-31,9.706993103027344,12072.641432743632
2011-01-03,9.91794776916504,12290.877728346923
2011-01-04,9.96971035003662,12367.262251691793
