date,price,net_worth
2010-07-14,33.802574157714844,10121.600331968855
2010-07-15,33.80827331542969,10303.640628828483
2010-07-16,33.061031341552734,10235.19458238077
2010-07-19,33.329132080078125,10201.840742784634
2010-07-20,33.62574387,10369.299662755602
2010-07-21,33.18082809448242,10273.258665839552
2010-07-22,33.87102508544922,10488.745652232079
2010-07-23,34.06496810913086,10586.898405543257
2010-07-26,34.44713592529297,10629.388598536803
2010-07-27,34.68671798706055,10646.317788752473
2010-07-28,34.743751525878906,10635.042467441997
2010-07-29,34.418617248535156,10569.197084592057
2010-07-30,34.042152404785156,10486.769536097103
2010-08-02,35.33127975463867,10722.79177475688
2010-08-03,35.77620315551758,10824.463728449817
2010-08-04,35.77620315551758,10923.581629853876
2010-08-05,35.77049637,10879.02693176608
2010-08-06,35.34839630126953,10780.361520965458
2010-08-09,35.622169494628906,10774.46597599386
2010-08-10,35.325565338134766,10648.226154186103
2010-08-11,34.693626403808594,10289.092226170398
2010-08-12,34.60169982910156,10319.676967281875
2010-08-13,34.417877197265625,10243.05680432258
2010-08-16,34.400638580322266,10264.435121566732
2010-08-17,34.94065856933594,10298.83604703552
2010-08-18,34.555747985839844,10323.781897699238
2010-08-19,34.06169891357422,10178.215730444595
2010-08-20,33.83189010620117,10232.985215215405
2010-08-23,34.18232345581055,10286.811760564296
2010-08-24,33.86061096191406,10062.472019364677
2010-08-25,33.84338379,10129.543078009065
2010-08-26,33.59634780883789,9991.373963289605
2010-08-27,34.35467529296875,10064.114378523767
2010-08-30,33.89508819580078,9973.470050337046
2010-08-31,33.958274841308594,9993.71410232601
2010-09-01,34.992366790771484,10307.902111897563
2010-09-02,35.07854080200195,10430.51418889043
2010-09-03,35.22792053222656,10557.465755473115
2010-09-07,34.785545349121094,10366.150655952713
2010-09-08,34.900447845458984,10516.116859157977
2010-09-09,35.07280349731445,10592.634942312969
2010-09-10,35.15897750854492,10485.862475645263
2010-09-13,35.04408645629883,10721.40172153865
2010-09-14,35.04981994628906,10738.597802560875
2010-09-15,35.04408645629883,10885.894561247638
2010-09-16,35.026832580566406,10752.822386771328
2010-09-17,34.91767883300781,10541.707357504109
2010-09-20,35.36004638671875,10828.61233064885
2010-09-21,35.354305267333984,10724.024614845688
2010-09-22,35.30260467529297,10522.065996026775
2010-09-23,35.130252838134766,10374.695948505188
2010-09-24,35.474945068359375,10554.053513505844
2010-09-27,35.45195388793945,10557.280702992966
2010-09-28,35.65303421020508,10619.363853795237
2010-09-29,35.38302230834961,10599.008559701762
2010-09-30,35.49791717529297,10498.474778531374
2010-10-01,35.928802490234375,10596.963164079203
2010-10-04,35.72772216796875,10560.487734799597
2010-10-05,36.34241867,10824.253088902333
2010-10-06,36.73307800292969,10817.907386031216
2010-10-07,36.681373596191406,10787.95189078084
2010-10-08,36.985862731933594,10865.212155827332
2010-10-11,37.08351135253906,10878.601660363838
2010-10-12,37.169700622558594,11009.254325157859
2010-10-13,37.36501693725586,11006.893456868333
2010-10-14,37.51438522338867,10913.375537645235
2010-10-15,37.451194763183594,10814.967440835528
2010-10-18,38.07739258,10934.49483766545
2010-10-19,37.41097259521485,10791.16138739512
2010-10-20,37.92229080200195,10941.493694917704
2010-10-21,38.10037612915039,10923.312084605914
2010-10-22,38.11186218261719,10854.720485048803
2010-10-25,38.031436920166016,10842.585214458855
2010-10-26,38.22102737426758,10886.109189331142
2010-10-27,37.72694778442383,10919.721660189036
2010-10-28,38.04291915893555,10971.486679758813
2010-10-29,38.19804382324219,10891.515765149512
2010-11-01,38.462303161621094,10941.843412134973
2010-11-02,38.973602294921875,11048.704743431977
2010-11-03,39.04827880859375,11130.636008467804
2010-11-04,39.85832214355469,11798.850525476075
2010-11-05,40.21451187133789,11949.796157996938
2010-11-08,40.398338317871094,11908.550768627545
2010-11-09,40.831932067871094,11802.729398951082
2010-11-10,41.12097930908203,12019.646698875966
2010-11-11,41.52566146850586,11959.158935120597
2010-11-12,41.04005051,11758.438378507264
2010-11-15,40.74521255493164,11811.841508990006
2010-11-16,39.85493469238281,11623.938270331464
2010-11-17,39.89540100097656,11586.038982581566
2010-11-18,40.64692687988281,11808.775051660412
2010-11-19,40.779884338378906,11816.471829015858
2010-11-22,40.57755661010742,11763.692694038555
2010-11-23,39.878047943115234,11589.825453490059
2010-11-24,40.398338317871094,11777.70722569639
2010-11-26,40.02257537841797,11661.114075440104
2010-11-29,40.149757385253906,11701.079219092695
2010-11-30,40.21335220336914,11633.664954995616
2010-12-01,41.23660659790039,11803.801770470134
2010-12-02,41.32332611083984,11738.031519765826
2010-12-03,41.15566635131836,11673.28347284294
2010-12-06,41.22505569458008,11637.50546134017
2010-12-07,41.31175613,11663.886503508322
2010-12-08,41.53722381591797,11908.194171363828
2010-12-09,41.62394332885742,11930.102757956447
2010-12-10,41.72800064086914,12020.179367885024
2010-12-13,41.832061767578125,12011.506020233623
2010-12-14,41.72800064086914,11773.461614277434
2010-12-15,41.53722381591797,11728.523745105605
2010-12-16,41.75111770629883,11793.69320274028
2010-12-17,41.72220993041992,11772.808152054526
2010-12-20,41.75111770629883,11861.571668663113
2010-12-21,42.04018020629883,12015.858456481841
2010-12-22,42.086429595947266,12132.898530046927
2010-12-23,42.31767654418945,11924.430889263627
2010-12-27,42.20781326293945,11790.444719738683
2010-12-28,42.44486618041992,11865.769913837095
2010-12-29,42.41595458984375,12008.892999128157
2010-12-30,42.410160064697266,11845.77633440617
2010-12-31,42.27141952514648,11854.547741050901
2011-01-03,43.09811782836914,12135.02743595777
