date,price,net_worth
2010-07-14,33.802574157714844,10398.245569532604
2010-07-15,33.80827331542969,10456.257714244266
2010-07-16,33.061031341552734,10590.72828684979
2010-07-19,33.329132080078125,10720.977108819414
2010-07-20,33.62574387,10819.966831047243
2010-07-21,33.18082809448242,10693.215082401
2010-07-22,33.87102508544922,10986.807619206273
2010-07-23,34.06496810913086,11116.458129288581
2010-07-26,34.44713592529297,11107.421256640522
2010-07-27,34.68671798706055,11052.121009164051
2010-07-28,34.743751525878906,11047.49663786586
2010-07-29,34.418617248535156,10986.52186531035
2010-07-30,34.042152404785156,10878.245428607164
2010-08-02,35.33127975463867,11264.771284816232
2010-08-03,35.77620315551758,11454.893902853948
2010-08-04,35.77620315551758,11341.25854273021
2010-08-05,35.77049637,11138.899176842166
2010-08-06,35.34839630126953,10870.449818643041
2010-08-09,35.622169494628906,10818.012140897956
2010-08-10,35.325565338134766,10603.488635861495
2010-08-11,34.693626403808594,10156.168149817924
2010-08-12,34.60169982910156,10147.293856592214
2010-08-13,34.417877197265625,10284.345824431846
2010-08-16,34.400638580322266,10326.832886583019
2010-08-17,34.94065856933594,10394.099188710547
2010-08-18,34.555747985839844,10382.246886634633
2010-08-19,34.06169891357422,10253.462269371445
2010-08-20,33.83189010620117,10286.574748862895
2010-08-23,34.18232345581055,10483.330621582152
2010-08-24,33.86061096191406,10237.91110971146
2010-08-25,33.84338379,10311.376251963398
2010-08-26,33.59634780883789,10198.247575346584
2010-08-27,34.35467529296875,10320.882893456668
2010-08-30,33.89508819580078,10252.25943535975
2010-08-31,33.958274841308594,10233.173438937783
2010-09-01,34.992366790771484,10643.823018433834
2010-09-02,35.07854080200195,10833.285036888612
2010-09-03,35.22792053222656,10995.23156127548
2010-09-07,34.785545349121094,10758.451069928895
2010-09-08,34.900447845458984,10960.927089595623
2010-09-09,35.07280349731445,11051.889671685462
2010-09-10,35.15897750854492,10898.398424398718
2010-09-13,35.04408645629883,11224.73230976704
2010-09-14,35.04981994628906,11252.516645923513
2010-09-15,35.04408645629883,11494.928119147391
2010-09-16,35.026832580566406,11245.385065453353
2010-09-17,34.91767883300781,10960.751317726374
2010-09-20,35.36004638671875,11288.173598464691
2010-09-21,35.354305267333984,11134.370343876662
2010-09-22,35.30260467529297,10813.892966266743
2010-09-23,35.130252838134766,10606.80948660147
2010-09-24,35.474945068359375,10829.978859979376
2010-09-27,35.45195388793945,10841.235528793044
2010-09-28,35.65303421020508,11023.80414619258
2010-09-29,35.38302230834961,11068.975280201274
2010-09-30,35.49791717529297,10843.784397696545
2010-10-01,35.928802490234375,10941.629851748112
2010-10-04,35.72772216796875,10976.081139635877
2010-10-05,36.34241867,11163.994967492306
2010-10-06,36.73307800292969,11046.89811752779
2010-10-07,36.681373596191406,10996.903536069145
2010-10-08,36.985862731933594,10992.764637676602
2010-10-11,37.08351135253906,10994.08331039975
2010-10-12,37.169700622558594,11103.845282063645
2010-10-13,37.36501693725586,11104.60445427602
2010-10-14,37.51438522338867,10991.567054096096
2010-10-15,37.451194763183594,10752.95193588908
2010-10-18,38.07739258,10847.868731631137
2010-10-19,37.41097259521485,10763.00628694283
2010-10-20,37.92229080200195,10977.872070936175
2010-10-21,38.10037612915039,10965.701286751073
2010-10-22,38.11186218261719,10929.770386848762
2010-10-25,38.031436920166016,10916.421600653808
2010-10-26,38.22102737426758,11051.94982680098
2010-10-27,37.72694778442383,11002.566440970817
2010-10-28,38.04291915893555,11074.740803290484
2010-10-29,38.19804382324219,11220.876851098923
2010-11-01,38.462303161621094,11191.595996539136
2010-11-02,38.973602294921875,11148.42577462939
2010-11-03,39.04827880859375,11339.946105838684
2010-11-04,39.85832214355469,12366.619873911115
2010-11-05,40.21451187133789,12430.067614422233
2010-11-08,40.398338317871094,12515.444712735312
2010-11-09,40.831932067871094,12339.760740195374
2010-11-10,41.12097930908203,13459.917998248571
2010-11-11,41.52566146850586,13144.68985067245
2010-11-12,41.04005051,13284.113259348913
2010-11-15,40.74521255493164,13377.785216463852
2010-11-16,39.85493469238281,13140.431966011407
2010-11-17,39.89540100097656,13096.257075120484
2010-11-18,40.64692687988281,13315.180563749927
2010-11-19,40.779884338378906,13482.616658431964
2010-11-22,40.57755661010742,13714.85840477093
2010-11-23,39.878047943115234,13678.948266247922
2010-11-24,40.398338317871094,13908.91939963696
2010-11-26,40.02257537841797,13767.351929187229
2010-11-29,40.149757385253906,13704.340714972803
2010-11-30,40.21335220336914,13811.809199587953
2010-12-01,41.23660659790039,13849.035495950808
2010-12-02,41.32332611083984,13692.893530353334
2010-12-03,41.15566635131836,13575.413766447873
2010-12-06,41.22505569458008,13398.894256437425
2010-12-07,41.31175613,13530.79035183631
2010-12-08,41.53722381591797,13882.602592049141
2010-12-09,41.62394332885742,13906.576320498767
2010-12-10,41.72800064086914,13928.435611292562
2010-12-13,41.832061767578125,13769.89151573637
2010-12-14,41.72800064086914,13242.111564718742
2010-12-15,41.53722381591797,13322.000857680838
2010-12-16,41.75111770629883,13534.930730423484
2010-12-17,41.72220993041992,13591.047947777748
2010-12-20,41.75111770629883,13708.51534821244
2010-12-21,42.04018020629883,13948.459539440057
2010-12-22,42.086429595947266,14116.014503914064
2010-12-23,42.31767654418945,13578.987508721319
2010-12-27,42.20781326293945,12790.400510709342
2010-12-28,42.44486618041992,12946.9118350928
2010-12-29,42.41595458984375,13219.96408454929
2010-12-30,42.410160064697266,12919.147115516134
2010-12-31,42.27141952514648,12966.977911917096
2011-01-03,43.09811782836914,13193.267843235362
2011-01-04,43.30045700073242,13278.579103065194
