date,price,net_worth
2010-07-14,27.21473503112793,10343.645826780441
2010-07-15,27.288915634155273,10396.888105427453
2010-07-16,26.304201126098633,10302.584973825771
2010-07-19,26.33118057250977,10302.734325261797
2010-07-20,26.72911834716797,10434.668722371967
2010-07-21,25.91301155090332,10385.61147257166
2010-07-22,26.540264129638672,10612.943007828366
2010-07-23,26.864004135131836,10706.323221626508
2010-07-26,27.201234817504883,10706.32999578192
2010-07-27,27.44405174255371,10690.57748347039
2010-07-28,27.194490432739254,10679.173857208521
2010-07-29,27.120298385620117,10635.32257890647
2010-07-30,27.167509078979492,10509.88319097057
2010-08-02,28.084794998168945,10813.197013287314
2010-08-03,27.70708656311035,11014.563562000001
2010-08-04,27.848726272583008,10972.486113421664
2010-08-05,27.83523750305176,10853.824249464904
2010-08-06,27.27542495727539,10673.383737486427
2010-08-09,26.857254028320312,10701.06449167211
2010-08-10,26.418861389160156,10525.405761392445
2010-08-11,25.474597930908203,10122.61721196241
2010-08-12,25.501577377319336,10153.396938859089
2010-08-13,25.292497634887695,10090.878877255365
2010-08-16,25.42064857,10092.919172601507
2010-08-17,25.27901077270508,10148.340970493706
2010-08-18,25.55553817749023,10150.415875279832
2010-08-19,25.002470016479492,10023.113739758219
2010-08-20,25.04968834,10051.765976911958
2010-08-23,24.87432861328125,10173.85042910921
2010-08-24,24.422441482543945,9944.907838452638
2010-08-25,24.435914993286133,10017.877600963406
2010-08-26,24.03124237060547,9905.598306115833
2010-08-27,24.685476303100582,10022.361609094154
2010-08-30,24.179624557495117,9952.119009562683
2010-08-31,24.523601531982425,9957.246667326252
2010-09-01,25.45436668395996,10299.25709876895
2010-09-02,25.73764419555664,10430.92517723778
2010-09-03,26.418861389160156,10603.481071328288
2010-09-07,25.818578720092773,10428.78647022867
2010-09-08,26.385141372680664,10596.886025213009
2010-09-09,27.046112060546875,10624.806570265471
2010-09-10,26.81679344177246,10508.539032452092
2010-09-13,27.734071731567383,10745.244780946912
2010-09-14,27.464279174804688,10811.886236785724
2010-09-15,27.63964844,11023.342160728263
2010-09-16,27.646392822265625,10872.680252012071
2010-09-17,27.019140243530273,10661.076196828635
2010-09-20,27.78127098083496,10954.51671109162
2010-09-21,27.37659264,10851.692905535745
2010-09-22,26.93819808959961,10632.853023743877
2010-09-23,26.37164306640625,10481.43031402518
2010-09-24,26.810060501098633,10672.955835469444
2010-09-27,26.35816192626953,10667.04569139389
2010-09-28,26.270483016967773,10764.219561394975
2010-09-29,25.906269073486328,10786.181318136752
2010-09-30,25.67020034790039,10603.72760638244
2010-10-01,26.176063537597656,10689.93448162157
2010-10-04,26.304370880126953,10658.043462014188
2010-10-05,26.770343780517575,10914.88882201095
2010-10-06,26.945941925048828,10853.10747196933
2010-10-07,26.689306259155273,10837.183599886368
2010-10-08,26.54748916625977,10906.831833108847
2010-10-11,26.831125259399418,10894.445982595196
2010-10-12,27.283611297607425,10987.941656852865
2010-10-13,26.90540885925293,11035.793685271065
2010-10-14,26.149036407470703,11012.507960748426
2010-10-15,25.08876037597656,10991.882721997905
2010-10-18,25.797866821289062,11092.156181403685
2010-10-19,25.453441619873047,11003.636048950351
2010-10-20,25.730321884155273,11193.605944467103
2010-10-21,25.46019172668457,11192.554949618834
2010-10-22,25.46019172668457,11138.785387023696
2010-10-25,25.03472328186035,11146.4380586313
2010-10-26,25.122528076171875,11230.58487532075
2010-10-27,25.352149963378903,11204.426606621908
2010-10-28,25.331878662109375,11256.690267598515
2010-10-29,25.412927627563477,11257.916207224225
2010-11-01,25.271095275878903,11307.340895469904
2010-11-02,24.960451126098633,11387.513166254512
2010-11-03,25.47370719909668,11514.906920016798
2010-11-04,26.878402709960938,12278.659510758875
2010-11-05,27.648283004760746,12327.183994714027
2010-11-08,27.357892990112305,12392.878977252512
2010-11-09,26.945941925048828,12323.45390551436
2010-11-10,27.43218040466309,13103.678077829636
2010-11-11,27.02696990966797,13011.984729774647
2010-11-12,26.750083923339844,12785.396349001097
2010-11-15,27.067485809326172,12794.378982352562
2010-11-16,26.750083923339844,12560.587082076381
2010-11-17,26.459688186645508,12525.377577678406
2010-11-18,26.783851623535156,12784.47688287354
2010-11-19,26.61503028869629,12856.648262640394
2010-11-22,26.00720787,12996.379364002243
2010-11-23,25.412927627563477,12878.595484537182
2010-11-24,25.770845413208008,13093.165200277335
2010-11-26,25.325122833251953,12979.976761428108
2010-11-29,25.602012634277344,12968.929389267956
2010-11-30,25.25759506225586,12966.783854544317
2010-12-01,25.76409912109375,13079.763653291091
2010-12-02,26.54748916625977,12975.097564142703
2010-12-03,26.750083923339844,12859.5816847072
2010-12-06,26.945941925048828,12725.210084775692
2010-12-07,26.506967544555664,12881.636045298643
2010-12-08,27.189062118530273,13145.51847954294
2010-12-09,27.560501098632812,13116.965390771878
2010-12-10,27.979202270507812,13096.112062690057
2010-12-13,28.033214569091797,12973.174157258078
2010-12-14,27.546977996826172,12566.448009568117
2010-12-15,27.15528678894043,12713.664024143036
2010-12-16,27.020217895507812,12906.03860341834
2010-12-17,26.790613174438477,12946.199360140281
2010-12-20,26.97969627380371,13040.430599472114
2010-12-21,27.688812255859375,13206.133845497476
2010-12-22,28.47218894958496,13319.263877958392
2010-12-23,28.41817092895508,12991.097756074678
2010-12-27,28.816612243652344,12362.951906116745
2010-12-28,28.776094436645508,12553.72886590141
2010-12-29,28.60725975036621,12782.93663184239
2010-12-30,28.51946449279785,12526.34296392302
2010-12-31,28.64778709411621,12535.245897676485
2011-01-03,29.43116569519043,12738.794424701977
