Date,Close,High,Low,Open,Volume,LogReturn,MA5,MA10,MA20,RSI14
2010-03-11,6.786105155944824,6.786105155944824,6.720501625696545,6.738257253,405700400,0.0029310395415143406,6.689144515991211,6.481829738604151,6.264930272113794,85.74855534490655
2010-03-12,6.819207668304443,6.853212997909387,6.793627933162903,6.842379057560736,416323600,0.004866125183186738,6.735187435150147,6.5479751586786135,6.306955885898584,89.45138509002669
2010-03-15,6.736152648925781,6.786107166270591,6.628116146172789,6.782496654701606,493502800,-0.012254349097370559,6.763837051391602,6.592664241777979,6.342255735408777,91.09902700389333
2010-03-16,6.754508972167969,6.770458544717192,6.696127654389171,6.7463839153337695,446908000,0.002721339410354578,6.772443675994873,6.639610385894775,6.373929262172693,90.19958851650004
2010-03-17,6.744576930999756,6.814694606763891,6.718997592087978,6.768049669941151,450956800,-0.0014715134093752351,6.768110275268555,6.684118938446045,6.4063851833457885,88.69848449676378
2010-03-18,6.760527610778809,6.771060210567762,6.6991364640803415,6.743975349357211,342109600,0.0023621715991285343,6.762994766235352,6.726069641113281,6.439066863071436,87.80680235250114
2010-03-19,6.688300132751465,6.778280014069875,6.657604371,6.7647379909037735,559445600,-0.010741184856968275,6.736813259124756,6.736000347137451,6.470033121109009,77.03892779583036
2010-03-22,6.763535499572754,6.801152952005805,6.625105010364175,6.634735181046002,456419600,0.011186005147882044,6.74228982925415,6.753063440322876,6.506641960137647,79.57583667594476
2010-03-23,6.872173309326172,6.884812908822983,6.743974068044185,6.7903184626134605,602431200,0.015934647766233722,6.765822696685791,6.769133186340332,6.5537384033139165,81.70606469721393
2010-03-24,6.902567863464356,6.927545716837759,6.846593300050984,6.850505958677085,597780400,0.004413092498175178,6.797420883178711,6.782765579223633,6.596937704079908,81.47769978776978
2010-03-25,6.820714950561523,6.950719880599949,6.808677233821141,6.949214764214453,542284400,-0.011929198674741296,6.8094583511352536,6.786226558685303,6.634028148644727,65.961955864809
2010-03-26,6.948612689971924,6.980210486525643,6.877892319597145,6.8899300346190095,640875200,0.01857772887613251,6.861520862579345,6.799167060852051,6.673571109765332,70.92787207181928
2010-03-29,6.9934515953063965,7.037990340013547,6.970280197857038,7.011809513625473,540744400,0.006432198132337356,6.907504081726074,6.824896955490113,6.708780598634045,68.16595007931812
2010-03-30,7.097575664520264,7.146628956078067,7.049425603467366,7.120145980526751,527310000,0.014779045206585862,6.952584552764892,6.859203624725342,6.749407005310059,70.06935936027871
2010-03-31,7.071996212005615,7.120447619759617,7.055746098103711,7.086742816704154,430659600,-0.003610480334117956,6.9864702224731445,6.891945552825928,6.7880322456359865,67.19780210323893
2010-04-01,7.101183891296387,7.184241685921557,7.004282729107601,7.144518847040459,603145200,0.00411872569732872,7.042564010620117,6.926011180877685,6.826040410995484,67.04257451823173
2010-04-05,7.177023410797119,7.177625296640896,7.065075054612376,7.071395257764984,684507600,0.010623214962398273,7.088246154785156,6.974883508682251,6.855441927909851,76.88057593446594
2010-04-06,7.208619117736816,7.229684310214299,7.132181253479141,7.168293586001672,447017200,0.004392679392934951,7.13127965927124,7.019391870498657,6.886227655410766,77.2478976208896
2010-04-07,7.240519523620605,7.2802431767356675,7.182137413570325,7.208920925765114,628502000,0.004415551474175832,7.159868431091309,7.056226491928101,6.912679839134216,78.99359673062494
2010-04-08,7.22095775604248,7.268806459,7.163478883,7.2357035522805715,572989200,-0.0027053639307888515,7.189660739898682,7.088065481185913,6.935415530204773,76.80430915595699
2010-04-09,7.276329994,7.279340226108691,7.236305802906011,7.265496855830414,334182800,0.007639016094672939,7.224689960439404,7.1336269855297605,6.959926772107532,84.91788610158422
2010-04-12,7.291379451751709,7.314852196528277,7.2769341912209455,7.288670564,333026400,0.0020661399325010345,7.247561168630322,7.167903661707738,6.983535361279896,83.75685600513769
2010-04-13,7.295592308044434,7.306727598863597,7.255868643,7.278439765464145,306210800,0.0005776190533895395,7.264955806691846,7.198117732981542,7.011507344235828,81.25291244845573
2010-04-14,7.393695831298828,7.397307145549841,7.344944696081609,7.381357576067398,404076400,0.013357350056109957,7.29559106822749,7.227729749659399,7.043466687192371,82.95646675907535
2010-04-15,7.490900039672852,7.494210010017059,7.388280512385666,7.396405569474833,376784800,0.013061233384994625,7.3495795249535645,7.269620132426122,7.080782842626026,94.06401741642924
2010-04-16,7.445154190063477,7.557704381642106,7.359387504734424,7.480363290763303,750545600,-0.006125579346198467,7.38334436416626,7.304017162302832,7.115014171590259,86.60106528434179
2010-04-19,7.435224056243896,7.459900563104607,7.275727581116219,7.434020285002613,566924400,-0.0013346616771800015,7.412113285064697,7.329837226847509,7.152360367764881,84.33072313354398
2010-04-20,7.360595226287842,7.500831425948525,7.311542731060051,7.479464878397467,738326400,-0.010087912189183002,7.425113868713379,7.345034837702611,7.182213354100635,71.42161424068675
2010-04-21,7.800860882,7.831857588477017,7.695833853351203,7.788221284179164,982391200,0.058093294484797754,7.506546878853612,7.401068973540552,7.228647732734326,85.43001197238617
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.771371105547725,793424800,0.027584749233270197,7.612175083199316,7.480877304076441,7.284471392631177,87.69154312246228
2010-04-23,8.150247573852539,8.190873649241144,8.034989286152019,8.06478142,796955600,0.016229457625483494,7.753193759957128,7.5682690620616935,7.350948023795728,88.22689668993496
2010-04-26,8.110228538513184,8.199305259235496,8.070805405765789,8.181851368139602,479068800,-0.004922256379608601,7.8881946564109855,7.650153970737842,7.409028816222791,85.1811703414271
2010-04-27,7.885727882385254,8.060270767208896,7.839986163318328,8.043117421662314,709343600,-0.028071519129835753,7.993221187630468,7.709167528171923,7.453642630576733,71.88659151477665
2010-04-28,7.872486591339111,7.94471048,7.716300835817121,7.9221409665453475,758402400,-0.00168055767798328,8.007546329498291,7.757046604175952,7.492388176917676,72.19617096942827
2010-04-29,8.084345817565918,8.125272447713796,7.884825080354921,7.915219110044361,558840800,0.02655560588909486,8.020607280731202,7.816391181965258,7.543005657195691,74.87507648391103
2010-04-30,7.857133388519287,8.142419837,7.854425305999696,8.104501860355596,542463600,-0.028507745573996594,7.961984443664551,7.85758910181084,7.580803132056836,65.40463804153808
2010-05-03,8.015429496765137,8.061473352782082,7.911004332788278,7.939894847492478,454342000,0.0199465401676467,7.943024635314941,7.915609645862963,7.622723436355237,68.08278459991213
2010-05-04,7.784612655639648,7.923344522029681,7.726532684050014,7.911307609438487,723819600,-0.02921932241489008,7.92280158996582,7.958011388798144,7.651523113250379,59.20624425320012
2010-05-05,7.703658580780029,7.768360079338548,7.485178922953155,7.614581920070192,883103200,-0.01045369245440028,7.889035987854004,7.948291158676147,7.674680066108349,55.04919315797419
2010-05-06,7.410545825958252,7.771668274917697,5.9961466880193335,7.638654798032388,1285860800,-0.03879125905895394,7.754275989532471,7.887441635131836,7.684159469604138,49.264972914618006
2010-05-07,7.097873687744141,7.420176593106852,6.777377242750421,7.334109363853988,1676018400,-0.04310883872370571,7.602424049377442,7.782204246520996,7.675236654291345,43.65158601099307
2010-05-10,7.643471240997314,7.663333467479242,7.479160476211436,7.5309218386089904,984306400,0.07405659231360162,7.528032398223877,7.735528516769409,7.692841243753625,54.521770176137686
2010-05-11,7.719612121582031,7.821027077315443,7.5384484940901055,7.578773239885835,848906800,0.009912268547872775,7.5150322914123535,7.718916940689087,7.714042234430505,48.53013105453605
2010-05-12,7.887232303619385,7.918529562595967,7.785215469932708,7.801464779860699,654379600,0.02148116851606865,7.551747035980225,7.720391511917114,7.738719058046533,47.571016803404234
2010-05-13,7.774981021881103,7.974802231,7.715997033378029,7.921235212907609,599712400,-0.014334270825420874,7.624634075164795,7.689455032348633,7.7529231071569455,43.035903117420254
2010-05-14,7.638356208801269,7.718405399434171,7.508352112424309,7.678681746966609,759362800,-0.01772859303369486,7.732730579376221,7.667577314376831,7.762583208093835,41.546234355303696
2010-05-17,7.650393962860107,7.709377957965724,7.454484587,7.664839219682474,762834800,0.001574720812522409,7.734115123748779,7.631073760986328,7.773341703424646,45.43650107492083
2010-05-18,7.594420909881592,7.780700132014683,7.5312237089608605,7.733453305452778,782678400,-0.007343258014893258,7.709076881408691,7.6120545864105225,7.785032987604334,44.695769866781646
2010-05-19,7.473444462,7.611273089169083,7.368418207233664,7.508353032987832,1025726800,-0.01605788801853128,7.626319313084814,7.58903317453252,7.768662166604334,37.92821680521669
2010-05-20,7.155052661895752,7.338322401662326,7.108406931142545,7.279037073703109,1282915200,-0.043537225757634815,7.502333641087743,7.56348385812627,7.725462746629053,36.60900405485147
2010-05-21,7.2922797203063965,7.357883644731045,6.962152293166363,7.006389680194339,1223891200,0.018997442834646768,7.43311834338877,7.582924461382495,7.682564353951745,36.095394694015354
2010-05-24,7.425896167755127,7.550484109671138,7.410849827298243,7.441545197559516,754238800,0.01815715743042437,7.3882187843677745,7.561166954058277,7.648347735413843,42.83483088085283
2010-05-25,7.379553318023682,7.425896919193128,7.136998956611787,7.202903445223216,1048006400,-0.0062602626319875326,7.345245265996192,7.527161073702442,7.623039007195764,43.43540407008077
2010-05-26,7.346146583557129,7.587497895657961,7.335312642397377,7.525805824987784,850654000,-0.004537209368628871,7.319785690307617,7.473052501696216,7.596722006806665,48.5422641399461
2010-05-27,7.624212265014648,7.640463178787095,7.496615711959011,7.541454990878496,666282400,0.03715310625147704,7.4136176109313965,7.457975626009571,7.573715329179102,62.103785708959634
2010-05-28,7.730443477630615,7.806279471952298,7.624212656,7.805978930882105,815614800,0.013837224277480461,7.50125036239624,7.467184352892505,7.567380833634668,52.50654003092602
2010-06-01,7.849309921264648,8.003088045959599,7.793034834010514,7.815003252336282,876472800,0.015259387883133343,7.585933113098145,7.48707594873296,7.559074854859643,53.64805024941228
2010-06-02,7.943203926086426,7.968782858478242,7.834264240636347,7.960958345748541,688548000,0.011891091196227454,7.698663234710693,7.521954250353443,7.567004418381982,51.64245082134435
2010-06-03,7.918230056762695,7.991357184307962,7.836675723070604,7.980221893416711,650106800,-0.003149007837247564,7.813079929351806,7.566432809829712,7.577732992181116,54.430488022499404
2010-06-04,7.702756404876709,7.881511617733026,7.662732215354106,7.7704665301437315,758304400,-0.027589463708689026,7.828788757324219,7.621203184127808,7.592343521127039,51.89917633033187
2010-06-07,7.551686763763428,7.798754805491856,7.539949591,7.7728745251537745,886942000,-0.01980728873421716,7.793037414550781,7.647143888473511,7.615034174928003,47.309710535645785
2010-06-08,7.503232955932617,7.637751533552256,7.392488450397932,7.620898741942804,1000770400,-0.006436962273824422,7.723822021484375,7.65487756729126,7.608022260674768,47.5044206213012
2010-06-09,7.318761348724365,7.580576777595664,7.297395614,7.567635834691866,854630000,-0.024892889453604187,7.598933506011963,7.6487983703613285,7.587979722031885,45.90890356661211
2010-06-10,7.538746833801269,7.552889942124284,7.288668553150869,7.368115856984002,776356000,0.029614866793424413,7.523036861419678,7.668058395385742,7.570555448540977,60.70528364049222
2010-06-11,7.629027843475342,7.639560440920881,7.44425296,7.470133240736243,545759200,0.01190445899707664,7.508291149139405,7.668539953231812,7.56325778962069,59.64821105369462
2010-06-14,7.652202129364014,7.798757729,7.644077071529824,7.702759741236036,602960400,0.003033041672108786,7.5283942222595215,7.660715818405151,7.563950085648827,56.92198282827635
2010-06-15,7.815003871917725,7.819818956161054,7.688911665844744,7.6931248645576575,585074000,0.02105199285796916,7.590748405456543,7.657285213470459,7.5721805811017076,62.433279799238974
2010-06-16,8.042512893676758,8.05755923,7.843292773472037,7.857436683601048,783678000,0.028696124002150145,7.735498714447021,7.667216110229492,7.594585180291466,67.89913342066455
2010-06-17,8.181545258,8.212541964886373,8.110223017711197,8.143325922884719,872855200,0.01713945629757685,7.864058399286767,7.693547630353223,7.629990220091466,65.42817498794719
2010-06-18,8.24775219,8.275740279004205,8.168004336,8.192982193166245,784621600,0.008059661783973184,7.9878032685916995,7.748047208865552,7.68462519649668,64.64473187251753
2010-06-21,8.130386352539062,8.396413383758123,8.087051388900488,8.356689734,776490400,-0.014332257135827638,8.08344011322671,7.805917167743115,7.726530528108313,57.9638891783327
2010-06-22,8.241135597229004,8.304933905926509,8.170416001338689,8.190277435712021,717262000,0.013529705355317523,8.168666458288964,7.879707431872754,7.767292499582007,58.36159304702351
2010-06-23,8.154463768005371,8.265509700585364,8.062076297148357,8.263102157137237,768457200,-0.010572670708686165,8.191056633154687,7.963277673800855,7.806038022081092,56.40808801972253
2010-06-24,8.09517765,8.221570430144858,8.068092794586807,8.155363808283136,714277200,-0.007296946380490455,8.173783111554688,8.018920755420726,7.843489575403234,61.63033605073309
2010-06-25,8.025960922241211,8.133395499133007,7.999177413274439,8.127076102,549942400,-0.008587129597321486,8.12942485800293,8.058614063297314,7.863577008264562,64.77299968050364
2010-06-28,8.074113845825195,8.117750168,7.960359831033878,8.032885066929737,584948000,0.005981719694776805,8.118170356660155,8.100805234943433,7.880760526674291,67.78550269120328
2010-06-29,7.709076404571533,7.956445795856145,7.652801298436818,7.9483199373207425,1133344800,-0.04626473411646114,8.011758518128662,8.090212488208813,7.873748850839635,60.93031093421622
2010-06-30,7.569443225860596,7.763245622598037,7.523701514438505,7.725327622612744,739452000,-0.018278873855298892,7.894754409699706,8.042905521427198,7.8550608158283435,50.90012480760099
2010-07-01,7.477655888,7.667847728354321,7.319363985175884,7.652800587636073,1022896000,-0.012200155745798988,7.771250057299707,7.972516584427197,7.83303210739021,45.56516643083981
2010-07-02,7.431313991546631,7.5513873892381715,7.318762960546678,7.538145098808656,693842800,-0.006216666352590696,7.652320671160791,7.89087276458186,7.819459986723706,43.61518431820973
2010-07-06,7.482172966003418,7.607662545964651,7.407841271055773,7.553494428202155,615235600,0.006820560713251939,7.533932495196436,7.826051425928296,7.815984296835706,39.71378862708383
2010-07-07,7.784308910369873,7.787319142071682,7.515875154675547,7.538143315564187,654556000,0.03958677612076493,7.548978996356103,7.780368757242383,7.830038094557568,42.372007967484606
2010-07-08,7.766855716705322,7.911606409326469,7.670556419240475,7.898966810122345,738144400,-0.0022446165815822937,7.588461494525049,7.7416079521123775,7.852442812956616,36.80087273959741
2010-07-09,7.812904357910156,7.821329958958183,7.678686180566753,7.730748118105951,433322400,0.00591135872163395,7.65551118850708,7.713380622903394,7.86615068916206,35.97933787902846
2010-07-12,7.7427802085876465,7.880006913,7.669653116225954,7.780096312674413,562878400,-0.009015948354974296,7.717804431915283,7.685062551538037,7.871838307417676,37.10985159509974
2010-07-13,7.577569007873535,7.715999534114402,7.415966279023438,7.713592794385776,1190924000,-0.021568386327593614,7.736883640289307,7.635408067742871,7.868106651343152,28.703985397018556
2010-07-14,7.605556011199951,7.6979434832179905,7.493307109071204,7.504743744179457,812047600,0.003686597454590686,7.701133060455322,7.625056028405713,7.857634258307263,31.694223694559554
2010-07-15,7.567031860351562,7.733148231297853,7.442143438512028,7.470130710931677,824866000,-0.005078136170465057,7.6611682891845705,7.624814891854809,7.8338602066410035,32.13928879487254
2010-07-16,7.520391464233398,7.672965905713069,7.475552175362114,7.619098329408875,1039858400,-0.006182705116312059,7.602665710449219,7.629088449478149,7.8008025169526745,32.637653439534674
2010-07-19,7.390384197235107,7.519787198732283,7.210425212869981,7.519787198732283,1024478000,-0.017438470611716102,7.532186508178711,7.624995470046997,7.757934117314429,27.769093833421024
2010-07-20,7.580277919769287,7.610672755639939,7.222766537983289,7.309737040748964,1074950800,0.02537014145019481,7.532728290557861,7.634805965423584,7.73042869567594,45.273960187256925
2010-07-21,7.65099287033081,7.979313758322503,7.6437710483165135,7.977508101922578,1185671200,0.009285562528837063,7.541815662384034,7.621474361419677,7.7009215593310305,53.15172865743307
2010-07-22,7.794846057891846,7.824337664022872,7.683198230070961,7.754520505334157,645318800,0.01862732709932057,7.58737850189209,7.62427339553833,7.682940673825354,61.78449339435792
2010-07-23,7.822530746459961,7.835772234404439,7.712388053,7.736764027,533388800,0.0035453735814779874,7.6478063583374025,7.6252360343933105,7.669308328648353,64.73911948402007
2010-07-26,7.802666187286377,7.827342692240972,7.755419375,7.824333264370223,420551600,-0.0025426328973406423,7.730262756347656,7.631224632263184,7.658143591900611,62.36334292175473
2010-07-27,7.947117328643799,7.968784410683991,7.833363339864897,7.850516680859221,584771600,0.018343768568661652,7.803630638122558,7.66817946434021,7.651793766041541,57.15039036322209
2010-07-28,7.853222370147705,8.004593768,7.831856639271179,7.934776653854521,519985200,-0.011885322162755103,7.844076538085938,7.692946100234986,7.65900106432035,53.554475769576456
2010-07-29,7.767459869384766,7.904084743457048,7.706972350218268,7.845703422979775,643806800,-0.010980744783498654,7.838599300384521,7.7129889011383055,7.668901896496559,48.188905392236606
2010-07-30,7.741578102111816,7.815307095935719,7.670857733387388,7.700651479164118,448210000,-0.003337639813258961,7.822408771514892,7.735107564926148,7.682098007202148,49.95034142486428
2010-08-02,7.880008220672607,7.902277188265016,7.81289997324876,7.837576483671238,428055600,0.017723391121009242,7.837877178192139,7.784069967269898,7.704532718658447,62.776346010283746
2010-08-03,7.882417678833008,7.922441882729696,7.806883013149929,7.854731733145601,417653600,0.0003057217454380033,7.824937248229981,7.814283943176269,7.724544954299927,61.95417061109832
2010-08-04,7.914012908935547,7.953133865573038,7.833663190692503,7.909799709756155,420375200,0.004000305266481732,7.8370953559875485,7.840585947036743,7.73103015422821,65.07192632305417
2010-08-05,7.875493049621582,7.920031780304749,7.840885029516358,7.876395476226132,289097200,-0.004879181886165916,7.858701992034912,7.848650646209717,7.736462020874024,65.53424993575217
2010-08-06,7.827042102813721,7.869173289157955,7.753010981236942,7.817712474679357,444897600,-0.006171118242923603,7.875794792175293,7.849101781845093,7.737168908119202,70.56976583291853
2010-08-09,7.876997470855713,7.889035182986862,7.81139354691213,7.8688716133743934,303128000,0.006362125656862274,7.875192642211914,7.8565349102020265,7.743879771232605,66.10035912774391
2010-08-10,7.80657959,7.837877645906238,7.750605023933085,7.819821075100957,451920000,-0.008979884344005937,7.860025024445312,7.842481136337646,7.755330300338928,58.44504480406544
2010-08-11,7.529115676879883,7.694631005456664,7.517680654,7.685904065895542,620054400,-0.03618932037169925,7.783045578034179,7.810070467010864,7.751508283622924,37.403544874208826
2010-08-12,7.577265263,7.616687562329807,7.406634318477832,7.423787655547264,534920400,0.00637475638516945,7.723400020709863,7.7910510063723875,7.7520199537553465,38.59492666646244
2010-08-13,7.496316909790039,7.579976630082407,7.496015565079645,7.573055344774091,354869200,-0.010740530081993967,7.657254982105127,7.76652488714021,7.750816226033178,36.520245626483735
2010-08-16,7.452379227,7.523701484885634,7.421683052485681,7.450573569378753,318430000,-0.005878480492979367,7.572331333333985,7.723761987772948,7.753915977521423,26.118474412660788
2010-08-17,7.582683086395264,7.662732269592708,7.499323130374715,7.525806098616998,422640400,0.01733376546741093,7.527552032613036,7.693788528529174,7.7540362358527215,37.38422909865511
2010-08-18,7.615785121917725,7.663935169,7.57094584737492,7.594419387199466,339696000,0.004355976853726374,7.544885921620605,7.663965749827392,7.752275848432068,42.561798910066784
2010-08-19,7.519788265228271,7.628125284746687,7.483675925388799,7.608864941586571,426706000,-0.012685101711418836,7.5333905220662585,7.628395271388061,7.738522958798889,39.823177305120815
2010-08-20,7.512564182281494,7.641364487888976,7.493303842849742,7.505041013983761,384230000,-0.0009611381223434827,7.536639976564549,7.596947479334839,7.723024630589966,30.83184250806289
2010-08-23,7.397006511688232,7.583587081323963,7.380455858492645,7.577267682570318,414041600,-0.01550145030326955,7.525565433502197,7.54894838341809,7.7027416468100585,27.351595677801328
2010-08-24,7.220358371734619,7.312745035996018,7.181838481405396,7.302815124974881,602565600,-0.024170805272862084,7.453100490570068,7.4903262615915525,7.666403698964599,21.493873347688776
2010-08-25,7.309434891,7.342538611288239,7.138202792397392,7.163481193588399,596867600,0.012261376833417343,7.391830444386524,7.468358183003565,7.639214325007214,27.66558299126976
2010-08-26,7.2308878898620605,7.395499981458963,7.2308878898620605,7.386471697671106,466505200,-0.010804129506760178,7.334050369313282,7.4337204456897705,7.6123857260310785,27.023783631895057
2010-08-27,7.271214962005615,7.301007903028782,7.088847608757353,7.275127621,548391200,0.005561562554305456,7.285780525258106,7.411210250911329,7.588867569025768,26.47813150172196
2010-08-30,7.297699928283691,7.395504385,7.242929110941865,7.245336654718914,383289200,0.0036358226612438014,7.2659192085771975,7.395742321039696,7.559752154406323,29.542817935705287
2010-08-31,7.315754413604736,7.359691271,7.232997128910288,7.278136954643562,420786800,0.0024709413783627274,7.284998416951221,7.369049453760644,7.531418991144909,39.16241876502983
2010-09-01,7.533330441,7.567335779204132,7.411451391611926,7.447262387501624,697037600,0.02930707210420006,7.329777526951221,7.360803985668872,7.512384867748132,48.0960563961609
